day,mixed_setting,mixed_time,night,rural,urban
0.34454206,2.13023,0.963177,-3.3467362,-1.0032488,0.33061528
3.756604e-05,0.11542678,0.4082233,-2.5538042,0.9347301,-0.23886067
-0.3904571,-0.46815735,0.5933402,0.25009334,3.0595148,-0.11223665
0.18005061,0.72669625,3.0656278,-3.0477326,0.18920648,-2.7721584
-0.82304543,0.12058528,-0.055698268,0.24353635,-0.05916651,-1.8843569
0.26866376,-0.24113064,0.085630074,-7.2870483,1.6850486,0.5825844
-0.34044307,-0.6930806,-0.18626325,-0.41273805,-2.1012735,-3.5469067
1.7599502,0.7024525,-1.1968318,-0.8260311,0.32164213,0.703623
-0.3296659,0.25824347,-0.11184007,-10.485163,-1.6548967,0.064649016
-0.14588729,-0.75365454,0.44764033,-3.042692,-1.186677,-0.4663243
-0.27698976,0.085630074,1.8658966,-3.6820984,-0.23221874,-0.41273805
1.3039309,0.74038905,-0.15793787,-8.775091,1.1176068,0.02370449
0.05032483,-0.16598383,-0.47702208,0.16514371,0.920397,-0.4090805
0.0793907,0.9991166,-0.37297142,0.05658315,-0.9129363,-3.0477326
2.9994807,-1.143955,0.77919304,-7.9650393,-0.57737637,-2.8292487
2.1288264,-0.42501703,0.6551449,0.11989543,2.9274325,-0.09657716
0.50784504,1.5519179,1.0343475,1.7188059,-2.1786134,1.3011365
0.4172046,-0.2911842,-0.1009995,-13.1249075,-0.2032852,-9.174347
0.9335468,-0.18248488,-0.27247244,0.5350593,-0.2854686,-3.8524382
-0.03577226,-0.09916911,1.1596721,-2.6778507,-0.004352538,-4.267246
-0.27737054,-0.33470955,1.0467196,-2.8534617,-0.20632634,-0.35727948
2.6391952,0.8658383,0.9110379,0.093193896,2.0635264,-14.348073
1.1985103,0.7303845,1.1035699,-12.33193,-1.1773572,0.5313797
0.0933721,-0.36825645,-1.0382262,0.25476605,0.112767056,-0.19009611
-0.2246654,-0.5908284,0.61568516,-0.99478453,-0.14320174,-6.9696765
-0.471686,-0.64109004,-0.2951461,-7.544641,-0.16312198,0.26562124
-0.5856947,0.20370355,1.9366146,0.16662784,0.8556954,-0.23037116
-0.54800826,-0.11570916,-0.6669099,-6.624885,2.1288264,1.5036892
-0.43434194,0.021651698,-1.4850982,0.3019874,-0.06333464,-11.17653
-0.64700073,2.696936,2.696936,-2.5622976,-0.79731184,-14.172607
0.0638691,0.7339209,-0.24113064,-0.4583808,-0.64494056,-0.15160286
-0.072878115,0.02182843,0.39720792,-13.43186,-1.3282669,0.94157654
-0.23274723,-0.23688376,2.2100236,0.69999534,-0.8429708,-4.615881
-0.29267702,-0.32768193,0.24098614,-1.7052267,-0.4148247,0.2934215
0.29159784,0.976758,0.5541682,-0.18577921,-0.039316274,-3.1181896
1.8625549,0.610344,-0.43102932,-8.642263,-0.31122354,0.19543475
-0.6048653,2.2691014,0.36592138,-1.3156992,-1.9130249,-4.662408
0.20596862,0.13533849,-0.61839163,-0.47967649,-0.6287923,0.3841722
1.4531312,-0.14402393,-0.70269454,-0.21487603,-0.32238063,0.7353672
-0.09051489,0.8596202,-0.6367023,-12.97022,0.5481449,0.6303086
-0.18406335,-0.26229632,0.43643883,0.2345268,-0.24451052,-10.67483
-1.0030695,-0.6480129,-1.2777917,-11.17653,-0.13547508,-6.996613
-1.9145412,0.87086445,0.016739085,-0.3178089,-2.032847,-3.0525923
0.11775929,0.89665866,2.2083673,-10.065633,1.42976,0.03761001
0.6551517,-0.25845093,0.15386388,0.40341827,1.9500389,0.3028318
0.48936254,0.45715308,0.8578751,-9.332282,-0.6763253,-0.78857774
-1.8569883,0.75133103,-0.37167326,-2.9335012,1.8398719,1.0688008
-0.2647063,1.3275548,-0.98734474,-2.7356305,-1.1068201,-10.611242
-0.2282615,0.24690108,2.64364,-0.08910472,-0.023204213,-2.6212215
0.9635962,2.9576664,-0.4676084,-4.615881,-1.9150364,0.53847504
-0.27616674,0.2133973,2.5920703,0.66779095,-0.26679143,0.5503253
1.4310014,0.22112395,-0.60740185,0.5825844,-0.15046735,-0.31352168
0.53371096,2.076736,-0.11046123,-5.4778047,0.31687126,-3.3481688
1.0246017,0.3141733,0.26893783,-11.7115555,0.36736512,0.089962125
-0.53124183,1.5311234,-0.37083828,-1.0523665,-0.046563104,-4.1855836
-0.35008603,1.1016701,0.5351064,0.14577715,-0.0148146795,-11.310577
-1.185502,-0.37495005,-0.19769213,0.62723756,-1.0072377,-0.079634875
0.32182142,-0.32065517,1.3553178,1.296637,-0.33583868,-7.356494
-0.27972418,-0.02784668,-0.45893404,-3.165632,-0.943092,0.68125325
2.255781,-0.8447714,-0.49411976,-3.1790385,0.18492053,-0.03372918
